from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
10000,10000,4,,,,,,76317843,76317837
10000,10000,4,,,,,,76317845,76317828
10000,10000,4,,,,,,76317839,76317830
10000,10000,4,,,,,,76317761,76317509
10000,10000,4,,,,,,76317765,76317514
10000,10000,4,,,,,,76317832,76317831
10000,10000,4,,,,,,76317838,76317833
10000,10000,4,,,,,,76317844,76317836
10000,10000,4,,,,,,76317842,76317829
10000,10000,4,,,,,,76317840,76317834
10000,10000,4,,,,,,76317846,76317850
10000,10000,4,,,,,,76317853,76317849
10000,10000,4,,,,,,76317766,76317515
10000,10000,4,,,,,,76317769,76317519
10000,10000,4,,,,,,76317771,76317516
10000,10000,4,,,,,,76317776,76317518
10000,10000,4,,,,,,76317852,76317851
10000,10000,4,,,,,,76317848,76317870
10000,10000,4,,,,,,76317864,76317871
10000,10000,4,,,,,,76317866,76317863
10000,10000,4,,,,,,76317872,76317867
10000,10000,4,,,,,,76317868,76317899
10000,10000,4,,,,,,76317896,76317892
10000,10000,4,,,,,,76317719,76317511
10000,10000,4,,,,,,76317735,76317517
10000,10000,4,,,,,,76317748,76317512
10000,10000,4,,,,,,76317749,76317510
10000,10000,4,,,,,,76535335,76535336
10000,10000,4,,,,,,76535429,76535431
10000,10000,4,,,,,,76535432,76535435
10000,10000,4,,,,,,76535434,76535421
10000,10000,4,,,,,,76535438,76535428
10000,10000,4,,,,,,76535437,76535426
10000,10000,4,,,,,,76535430,76535425
10000,10000,4,,,,,,76535340,76535331
10000,10000,4,,,,,,76535346,76535351
10000,10000,4,,,,,,76535354,76535352
10000,10000,4,,,,,,76535348,76535353
10000,10000,4,,,,,,76535350,76535355
10000,10000,4,,,,,,76535357,76535358
10000,10000,4,,,,,,76535356,76535360
10000,10000,4,,,,,,76535338,76535341
10000,10000,4,,,,,,76535546,76535540
10000,10000,4,,,,,,76535551,76535550
10000,10000,4,,,,,,76535542,76535549
10000,10000,4,,,,,,76535556,76535555
10000,10000,4,,,,,,76535539,76535533
10000,10000,4,,,,,,76535538,76535532
10000,10000,4,,,,,,76535543,76535537
10000,10000,4,,,,,,76535536,76535547
10000,10000,4,,,,,,76535554,76535541
10000,10000,4,,,,,,76535545,76535535
10000,10000,4,,,,,,76535544,76535534
10000,10000,4,,,,,,76535343,76535339
10000,10000,4,,,,,,76535337,76535345
10000,10000,4,,,,,,76535347,76535349
10000,10000,4,,,,,,76535344,76535342
10000,10000,4,,,,,,76536092,76536090
10000,10000,4,,,,,,75240572,75240577
10000,10000,4,,,,,,75240580,75240578
10000,10000,4,,,,,,75240574,75240579
10000,10000,4,,,,,,75240576,75240581
10000,10000,4,,,,,,75240583,75240584
10000,10000,4,,,,,,75240582,75240586
10000,10000,4,,,,,,75240561,75240562
10000,10000,4,,,,,,75240655,75240657
10000,10000,4,,,,,,75240658,75240661
10000,10000,4,,,,,,75240660,75240647
10000,10000,4,,,,,,75240664,75240654
10000,10000,4,,,,,,75240663,75240652
10000,10000,4,,,,,,75240656,75240651
10000,10000,4,,,,,,75240566,75240560
10000,10000,4,,,,,,75240564,75240567
10000,10000,4,,,,,,75240772,75240766
10000,10000,4,,,,,,75240777,75240776
10000,10000,4,,,,,,75240768,75240775
10000,10000,4,,,,,,75240781,75240780
10000,10000,4,,,,,,75240765,75240759
10000,10000,4,,,,,,75240764,75240758
10000,10000,4,,,,,,75240769,75240763
10000,10000,4,,,,,,75240762,75240773
10000,10000,4,,,,,,75240779,75240767
10000,10000,4,,,,,,75240771,75240761
10000,10000,4,,,,,,75240770,75240760
10000,10000,4,,,,,,75240569,75240565
10000,10000,4,,,,,,75240563,75240571
10000,10000,4,,,,,,75240573,75240575
10000,10000,4,,,,,,75240570,75240568
10000,10000,4,,,,,,75241392,75241390
10000,10000,4,,,,,,75205413,75205407
10000,10000,4,,,,,,75205416,75205409
10000,10000,4,,,,,,75205418,75205399
10000,10000,4,,,,,,75205411,75205402
10000,10000,4,,,,,,75205245,75204981
10000,10000,4,,,,,,75205249,75204987
10000,10000,4,,,,,,75205404,75205403
10000,10000,4,,,,,,75205410,75205405
10000,10000,4,,,,,,75205417,75205408
10000,10000,4,,,,,,75205414,75205401
10000,10000,4,,,,,,75205412,75205406
10000,10000,4,,,,,,75205421,75205455
10000,10000,4,,,,,,75205458,75205454
10000,10000,4,,,,,,75205250,75204988
10000,10000,4,,,,,,75205253,75204992
10000,10000,4,,,,,,75205255,75204989
10000,10000,4,,,,,,75205260,75204991
10000,10000,4,,,,,,75205457,75205456
10000,10000,4,,,,,,75205450,75205505
10000,10000,4,,,,,,75205497,75205506
10000,10000,4,,,,,,75205500,75205496
10000,10000,4,,,,,,75205508,75205501
10000,10000,4,,,,,,75205503,75205592
10000,10000,4,,,,,,75205589,75205585
10000,10000,4,,,,,,75205201,75204983
10000,10000,4,,,,,,75205219,75204990
10000,10000,4,,,,,,75205232,75204985
10000,10000,4,,,,,,75205233,75204982
10642,10642,4,,,,,,75775560_1,75775560_2
10642,10642,4,,,,,,75762700_1,75762700_2
10642,10642,4,,,,,,77031588_1,77031588_2
10642,10642,4,,,,,,77036180_1,77036180_2
10642,10642,4,,,,,,77075291_1,77075291_2
10642,10642,4,,,,,,75775527_1,75775527_2
10642,10642,4,,,,,,77031555_1,77031555_2
10642,10642,4,,,,,,75762667_1,75762667_2
10642,10642,4,,,,,,77036147_1,77036147_2
10642,10642,4,,,,,,77075258_1,77075258_2
10642,10642,4,,,,,,75775846_1,75775846_2
10642,10642,4,,,,,,75762986_1,75762986_2
10642,10642,4,,,,,,77031874_1,77031874_2
10642,10642,4,,,,,,77036466_1,77036466_2
10642,10642,4,,,,,,77075577_1,77075577_2
10642,10642,4,,,,,,75775910_1,75775910_2
10642,10642,4,,,,,,75763050_1,75763050_2
10642,10642,4,,,,,,77031938_1,77031938_2
10642,10642,4,,,,,,77036530_1,77036530_2
10642,10642,4,,,,,,77075641_1,77075641_2
10642,10642,4,,,,,,75774870_1,75774870_2
10642,10642,4,,,,,,75762011_1,75762011_2
10642,10642,4,,,,,,77030898_1,77030898_2
10642,10642,4,,,,,,77035490_1,77035490_2
10642,10642,4,,,,,,77074601_1,77074601_2
10642,10642,4,,,,,,75774873_1,75774873_2
10642,10642,4,,,,,,77030901_1,77030901_2
10642,10642,4,,,,,,75762014_1,75762014_2
10642,10642,4,,,,,,77035493_1,77035493_2
10642,10642,4,,,,,,77074604_1,77074604_2
10642,10642,4,,,,,,75774879_1,75774879_2
10642,10642,4,,,,,,75762020_1,75762020_2
10642,10642,4,,,,,,77030907_1,77030907_2
10642,10642,4,,,,,,77074610_1,77074610_2
10642,10642,4,,,,,,77035499_1,77035499_2
10642,10642,4,,,,,,75774876_1,75774876_2
10642,10642,4,,,,,,77074607_1,77074607_2
10642,10642,4,,,,,,75762017_1,75762017_2
10642,10642,4,,,,,,77035496_1,77035496_2
10642,10642,4,,,,,,77030904_1,77030904_2
10642,10642,4,,,,,,75774878_1,75774878_2
10642,10642,4,,,,,,75762019_1,75762019_2
10642,10642,4,,,,,,77030906_1,77030906_2
10642,10642,4,,,,,,77035498_1,77035498_2
10642,10642,4,,,,,,77074609_1,77074609_2
109821,109821,4,,,,,,77189140,77189145
109821,109821,4,,,,,,75881716,75881720
109821,109821,4,,,,,,76981082,76981087
109821,109821,4,,,,,,75779283,75779287
109853,109853,4,,,,,,77189091,77189089
109853,109853,4,,,,,,77189076,77189087
109853,109853,4,,,,,,77189055,77189061
109853,109853,4,,,,,,77189071,77189067
109853,109853,4,,,,,,77189073,77189092
109853,109853,4,,,,,,77189069,77189060
109853,109853,4,,,,,,77189077,77189094
109853,109853,4,,,,,,77189054,77189072
109853,109853,4,,,,,,77189051,77189086
109853,109853,4,,,,,,77189053,77189059
109853,109853,4,,,,,,77189095,77189075
109853,109853,4,,,,,,77189050,77189081
109853,109853,4,,,,,,77189088,77189058
109853,109853,4,,,,,,77189074,77189070
109853,109853,4,,,,,,77189093,77189063
109853,109853,4,,,,,,77189052,77189084
109853,109853,4,,,,,,77189079,77189057
109853,109853,4,,,,,,77189078,77189068
109853,109853,4,,,,,,77189080,77189064
109853,109853,4,,,,,,77189066,77189083
109853,109853,4,,,,,,77189065,77189056
109853,109853,4,,,,,,77189139,77189143
109853,109853,4,,,,,,77189082,77189096
109853,109853,4,,,,,,77189135,77189090
109853,109853,4,,,,,,77189138,77189097
109853,109853,4,,,,,,77189133,77189098
109853,109853,4,,,,,,77189137,77189099
109853,109853,4,,,,,,77189136,77189100
109853,109853,4,,,,,,77189134,77189101
109853,109853,4,,,,,,77189132,77189103
109853,109853,4,,,,,,77189131,77189104
109853,109853,4,,,,,,77189130,77189105
109853,109853,4,,,,,,77189126,77189108
109853,109853,4,,,,,,77189129,77189102
109853,109853,4,,,,,,77189128,77189109
109853,109853,4,,,,,,77189127,77189106
109853,109853,4,,,,,,77189125,77189111
109853,109853,4,,,,,,77189124,77189112
109853,109853,4,,,,,,77189123,77189110
109853,109853,4,,,,,,77189122,77189107
109853,109853,4,,,,,,77189118,77189113
109853,109853,4,,,,,,77189121,77189114
109853,109853,4,,,,,,77189120,77189115
109853,109853,4,,,,,,77189119,77189116
109853,109853,4,,,,,,77189117,77189142
109853,109853,4,,,,,,75777269,75777268
109853,109853,4,,,,,,75777275,75777277
109853,109853,4,,,,,,75777276,75777274
109853,109853,4,,,,,,75778980,75778979
109853,109853,4,,,,,,75778987,75778986
109853,109853,4,,,,,,75779001,75779002
109853,109853,4,,,,,,75777309,75777311
109853,109853,4,,,,,,75777310,75777308
109853,109853,4,,,,,,75778990,75778989
109853,109853,4,,,,,,75777295,75777296
109853,109853,4,,,,,,75778993,75778996
109853,109853,4,,,,,,75778974,75778973
109853,109853,4,,,,,,75778944,75778943
109853,109853,4,,,,,,75777304,75777305
109853,109853,4,,,,,,75777293,75777263
109853,109853,4,,,,,,75777294,75777291
109853,109853,4,,,,,,75778925,75778924
109853,109853,4,,,,,,75778923,75778922
109853,109853,4,,,,,,75778921,75778920
109853,109853,4,,,,,,75778919,75777315
109853,109853,4,,,,,,75778918,75777317
109853,109853,4,,,,,,75777316,75777312
109853,109853,4,,,,,,75777314,75777313
109853,109853,4,,,,,,75778927,75778926
109853,109853,4,,,,,,75779185,75779151
109853,109853,4,,,,,,75779161,75779140
109853,109853,4,,,,,,75779172,75779152
109853,109853,4,,,,,,75779162,75779137
109853,109853,4,,,,,,75779173,75779150
109853,109853,4,,,,,,75779164,75779141
109853,109853,4,,,,,,75779175,75779153
109853,109853,4,,,,,,75779165,75779142
109853,109853,4,,,,,,75779177,75779154
109853,109853,4,,,,,,75779163,75779143
109853,109853,4,,,,,,75779174,75779155
109853,109853,4,,,,,,75779166,75779144
109853,109853,4,,,,,,75779178,75779158
109853,109853,4,,,,,,75779167,75779145
109853,109853,4,,,,,,75779176,75779159
109853,109853,4,,,,,,75779168,75779146
109853,109853,4,,,,,,75779179,75779156
109853,109853,4,,,,,,75779169,75779148
109853,109853,4,,,,,,75779180,75779157
109853,109853,4,,,,,,75779170,75779149
109853,109853,4,,,,,,75779181,75779160
109853,109853,4,,,,,,75779171,75779147
109853,109853,4,,,,,,75881667,75881665
109853,109853,4,,,,,,75881652,75881663
109853,109853,4,,,,,,75881631,75881637
109853,109853,4,,,,,,75881647,75881643
109853,109853,4,,,,,,75881649,75881668
109853,109853,4,,,,,,75881645,75881636
109853,109853,4,,,,,,75881653,75881670
109853,109853,4,,,,,,75881630,75881648
109853,109853,4,,,,,,75881627,75881662
109853,109853,4,,,,,,75881629,75881635
109853,109853,4,,,,,,75881671,75881651
109853,109853,4,,,,,,75881626,75881657
109853,109853,4,,,,,,75881664,75881634
109853,109853,4,,,,,,75881650,75881646
109853,109853,4,,,,,,75881669,75881639
109853,109853,4,,,,,,75881628,75881660
109853,109853,4,,,,,,75881655,75881633
109853,109853,4,,,,,,75881654,75881644
109853,109853,4,,,,,,75881656,75881640
109853,109853,4,,,,,,75881642,75881659
109853,109853,4,,,,,,75881641,75881632
109853,109853,4,,,,,,75881715,75881719
109853,109853,4,,,,,,75881658,75881672
109853,109853,4,,,,,,75881711,75881666
109853,109853,4,,,,,,75881714,75881673
109853,109853,4,,,,,,75881709,75881674
109853,109853,4,,,,,,75881713,75881675
109853,109853,4,,,,,,75881712,75881676
109853,109853,4,,,,,,75881710,75881677
109853,109853,4,,,,,,75881708,75881679
109853,109853,4,,,,,,75881707,75881680
109853,109853,4,,,,,,75881706,75881681
109853,109853,4,,,,,,75881702,75881684
109853,109853,4,,,,,,75881705,75881678
109853,109853,4,,,,,,75881704,75881685
109853,109853,4,,,,,,75881703,75881682
109853,109853,4,,,,,,75881701,75881687
109853,109853,4,,,,,,75881700,75881688
109853,109853,4,,,,,,75881699,75881686
109853,109853,4,,,,,,75881698,75881683
109853,109853,4,,,,,,75881694,75881689
109853,109853,4,,,,,,75881697,75881690
109853,109853,4,,,,,,75881696,75881691
109853,109853,4,,,,,,75881695,75881692
109853,109853,4,,,,,,75881693,75881718
109853,109853,4,,,,,,76981033,76981031
109853,109853,4,,,,,,76981018,76981029
109853,109853,4,,,,,,76980997,76981003
109853,109853,4,,,,,,76981013,76981009
109853,109853,4,,,,,,76981015,76981034
109853,109853,4,,,,,,76981011,76981002
109853,109853,4,,,,,,76981019,76981036
109853,109853,4,,,,,,76980996,76981014
109853,109853,4,,,,,,76980993,76981028
109853,109853,4,,,,,,76980995,76981001
109853,109853,4,,,,,,76981037,76981017
109853,109853,4,,,,,,76980992,76981023
109853,109853,4,,,,,,76981030,76981000
109853,109853,4,,,,,,76981016,76981012
109853,109853,4,,,,,,76981035,76981005
109853,109853,4,,,,,,76980994,76981026
109853,109853,4,,,,,,76981021,76980999
109853,109853,4,,,,,,76981020,76981010
109853,109853,4,,,,,,76981022,76981006
109853,109853,4,,,,,,76981008,76981025
109853,109853,4,,,,,,76981007,76980998
109853,109853,4,,,,,,76981081,76981085
109853,109853,4,,,,,,76981024,76981038
109853,109853,4,,,,,,76981077,76981032
109853,109853,4,,,,,,76981080,76981039
109853,109853,4,,,,,,76981075,76981040
109853,109853,4,,,,,,76981079,76981041
109853,109853,4,,,,,,76981078,76981042
109853,109853,4,,,,,,76981076,76981043
109853,109853,4,,,,,,76981074,76981045
109853,109853,4,,,,,,76981073,76981046
109853,109853,4,,,,,,76981072,76981047
109853,109853,4,,,,,,76981068,76981050
109853,109853,4,,,,,,76981071,76981044
109853,109853,4,,,,,,76981070,76981051
109853,109853,4,,,,,,76981069,76981048
109853,109853,4,,,,,,76981067,76981053
109853,109853,4,,,,,,76981066,76981054
109853,109853,4,,,,,,76981065,76981052
109853,109853,4,,,,,,76981064,76981049
109853,109853,4,,,,,,76981060,76981055
109853,109853,4,,,,,,76981063,76981056
109853,109853,4,,,,,,76981062,76981057
109853,109853,4,,,,,,76981061,76981058
109853,109853,4,,,,,,76981059,76981084
109853,109853,4,,,,,,77171366,77171365
109853,109853,4,,,,,,77171372,77171374
109853,109853,4,,,,,,77171373,77171371
109853,109853,4,,,,,,77171477,77171476
109853,109853,4,,,,,,77171484,77171480
109853,109853,4,,,,,,77171498,77171499
109853,109853,4,,,,,,77171407,77171409
109853,109853,4,,,,,,77171408,77171405
109853,109853,4,,,,,,77171487,77171486
109853,109853,4,,,,,,77171392,77171393
109853,109853,4,,,,,,77171490,77171493
109853,109853,4,,,,,,77171471,77171470
109853,109853,4,,,,,,77171441,77171440
109853,109853,4,,,,,,77171401,77171402
109853,109853,4,,,,,,77171390,77171360
109853,109853,4,,,,,,77171391,77171388
109853,109853,4,,,,,,77171422,77171421
109853,109853,4,,,,,,77171420,77171419
109853,109853,4,,,,,,77171418,77171417
109853,109853,4,,,,,,77171416,77171412
109853,109853,4,,,,,,77171415,77171414
109853,109853,4,,,,,,77171413,77171406
109853,109853,4,,,,,,77171411,77171410
109853,109853,4,,,,,,77171424,77171423
109853,109853,4,,,,,,77189311,77189277
109853,109853,4,,,,,,77189287,77189263
109853,109853,4,,,,,,77189298,77189278
109853,109853,4,,,,,,77189288,77189264
109853,109853,4,,,,,,77189299,77189276
109853,109853,4,,,,,,77189290,77189267
109853,109853,4,,,,,,77189301,77189279
109853,109853,4,,,,,,77189291,77189268
109853,109853,4,,,,,,77189303,77189280
109853,109853,4,,,,,,77189289,77189269
109853,109853,4,,,,,,77189300,77189281
109853,109853,4,,,,,,77189292,77189270
109853,109853,4,,,,,,77189304,77189284
109853,109853,4,,,,,,77189293,77189271
109853,109853,4,,,,,,77189302,77189285
109853,109853,4,,,,,,77189294,77189272
109853,109853,4,,,,,,77189305,77189282
109853,109853,4,,,,,,77189295,77189274
109853,109853,4,,,,,,77189306,77189283
109853,109853,4,,,,,,77189296,77189275
109853,109853,4,,,,,,77189307,77189286
109853,109853,4,,,,,,77189297,77189273
109853,109853,4,,,,,,75779234,75779232
109853,109853,4,,,,,,75779219,75779230
109853,109853,4,,,,,,75779198,75779204
109853,109853,4,,,,,,75779214,75779210
109853,109853,4,,,,,,75779216,75779235
109853,109853,4,,,,,,75779212,75779203
109853,109853,4,,,,,,75779220,75779237
109853,109853,4,,,,,,75779197,75779215
109853,109853,4,,,,,,75779194,75779229
109853,109853,4,,,,,,75779196,75779202
109853,109853,4,,,,,,75779238,75779218
109853,109853,4,,,,,,75779193,75779224
109853,109853,4,,,,,,75779231,75779201
109853,109853,4,,,,,,75779217,75779213
109853,109853,4,,,,,,75779236,75779206
109853,109853,4,,,,,,75779195,75779227
109853,109853,4,,,,,,75779222,75779200
109853,109853,4,,,,,,75779221,75779211
109853,109853,4,,,,,,75779223,75779207
109853,109853,4,,,,,,75779209,75779226
109853,109853,4,,,,,,75779208,75779199
109853,109853,4,,,,,,75779282,75779286
109853,109853,4,,,,,,75779225,75779239
109853,109853,4,,,,,,75779278,75779233
109853,109853,4,,,,,,75779281,75779240
109853,109853,4,,,,,,75779276,75779241
109853,109853,4,,,,,,75779280,75779242
109853,109853,4,,,,,,75779279,75779243
109853,109853,4,,,,,,75779277,75779244
109853,109853,4,,,,,,75779275,75779246
109853,109853,4,,,,,,75779274,75779247
109853,109853,4,,,,,,75779273,75779248
109853,109853,4,,,,,,75779269,75779250
109853,109853,4,,,,,,75779272,75779245
109853,109853,4,,,,,,75779271,75779251
109853,109853,4,,,,,,75779270,75779249
109853,109853,4,,,,,,75779268,75779254
109853,109853,4,,,,,,75779267,75779255
109853,109853,4,,,,,,75779266,75779252
109853,109853,4,,,,,,75779265,75779253
109853,109853,4,,,,,,75779261,75779256
109853,109853,4,,,,,,75779264,75779257
109853,109853,4,,,,,,75779263,75779258
109853,109853,4,,,,,,75779262,75779259
109853,109853,4,,,,,,75779260,75779285
109853,109853,4,,,,,,77164096,77164062
109853,109853,4,,,,,,77164072,77164048
109853,109853,4,,,,,,77164083,77164063
109853,109853,4,,,,,,77164073,77164049
109853,109853,4,,,,,,77164084,77164061
109853,109853,4,,,,,,77164075,77164052
109853,109853,4,,,,,,77164086,77164064
109853,109853,4,,,,,,77164076,77164053
109853,109853,4,,,,,,77164088,77164065
109853,109853,4,,,,,,77164074,77164054
109853,109853,4,,,,,,77164085,77164066
109853,109853,4,,,,,,77164077,77164055
109853,109853,4,,,,,,77164089,77164069
109853,109853,4,,,,,,77164078,77164056
109853,109853,4,,,,,,77164087,77164070
109853,109853,4,,,,,,77164079,77164057
109853,109853,4,,,,,,77164090,77164067
109853,109853,4,,,,,,77164080,77164059
109853,109853,4,,,,,,77164091,77164068
109853,109853,4,,,,,,77164081,77164060
109853,109853,4,,,,,,77164092,77164071
109853,109853,4,,,,,,77164082,77164058
109898,109898,4,,,,,,75779184,75779183
109898,109898,4,,,,,,77189310,77189309
109898,109898,4,,,,,,77164095,77164094
113,113,4,,,,,,75181646,75181644
113,113,4,,,,,,75181643,75181647
113,113,4,,,,,,75180942,75180945
113,113,4,,,,,,75180934,75181023
113,113,4,,,,,,75181018,75181024
113,113,4,,,,,,75180937,75180936
113,113,4,,,,,,75181020,75181019
113,113,4,,,,,,75181025,75181022
113,113,4,,,,,,76303549,76303547
113,113,4,,,,,,76303546,76303550
113,113,4,,,,,,76303302,76303303
113,113,4,,,,,,76303299,76303359
113,113,4,,,,,,76303355,76303360
113,113,4,,,,,,76303301,76303300
113,113,4,,,,,,76303357,76303356
113,113,4,,,,,,76303361,76303358
113,113,4,,,,,,76570165,76570163
113,113,4,,,,,,76570162,76570166
113,113,4,,,,,,76569482,76569485
113,113,4,,,,,,76569474,76569559
113,113,4,,,,,,76569554,76569560
113,113,4,,,,,,76569477,76569476
113,113,4,,,,,,76569556,76569555
113,113,4,,,,,,76569562,76569558
114,114,4,,,,,,75180777,75180770
114,114,4,,,,,,75180818,75180776
114,114,4,,,,,,75180775,75180778
114,114,4,,,,,,75180816,75180779
114,114,4,,,,,,75180787,75180788
114,114,4,,,,,,75180781,75180786
114,114,4,,,,,,75181660,75181663
114,114,4,,,,,,75181666,75181658
114,114,4,,,,,,75181664,75181665
114,114,4,,,,,,76303191,76303184
114,114,4,,,,,,76303223,76303190
114,114,4,,,,,,76303189,76303192
114,114,4,,,,,,76303221,76303193
114,114,4,,,,,,76303197,76303198
114,114,4,,,,,,76303195,76303196
114,114,4,,,,,,76303556,76303557
114,114,4,,,,,,76303560,76303555
114,114,4,,,,,,76303558,76303559
114,114,4,,,,,,76569320,76569313
114,114,4,,,,,,76569360,76569319
114,114,4,,,,,,76569315,76569321
114,114,4,,,,,,76569358,76569322
114,114,4,,,,,,76569330,76569331
114,114,4,,,,,,76569324,76569329
114,114,4,,,,,,76570182,76570183
114,114,4,,,,,,76570178,76570181
11802,11802,4,,,,,,75255101,75255854
11802,11802,4,,,,,,75255128,75255860
11802,11802,4,,,,,,75255112,75255856
11802,11802,4,,,,,,75255120,75255863
11802,11802,4,,,,,,75255105,75255858
11802,11802,4,,,,,,75255113,75255857
11802,11802,4,,,,,,75255122,75255862
11802,11802,4,,,,,,75256314,75256317
11802,11802,4,,,,,,75256316,75256338
11802,11802,4,,,,,,75255094,75255859
11802,11802,4,,,,,,75255104,75255861
11802,11802,4,,,,,,75255116,75255864
11802,11802,4,,,,,,75255130,75255867
11802,11802,4,,,,,,75255133,75255868
11802,11802,4,,,,,,76726412,76727394
11802,11802,4,,,,,,76726385,76727389
11802,11802,4,,,,,,76726396,76727390
11802,11802,4,,,,,,76726404,76727397
11802,11802,4,,,,,,76726389,76727392
11802,11802,4,,,,,,76726397,76727391
11802,11802,4,,,,,,76726406,76727396
11802,11802,4,,,,,,76728020,76728023
11802,11802,4,,,,,,76728022,76728094
11802,11802,4,,,,,,76726378,76727393
11802,11802,4,,,,,,76726388,76727395
11802,11802,4,,,,,,76726400,76727398
11802,11802,4,,,,,,76726415,76727400
11802,11802,4,,,,,,76726414,76727401
11802,11802,4,,,,,,76313592,76314345
11802,11802,4,,,,,,76313619,76314351
11802,11802,4,,,,,,76313603,76314347
11802,11802,4,,,,,,76313611,76314354
11802,11802,4,,,,,,76313596,76314349
11802,11802,4,,,,,,76313604,76314348
11802,11802,4,,,,,,76313613,76314353
11802,11802,4,,,,,,76314805,76314808
11802,11802,4,,,,,,76314807,76314829
11802,11802,4,,,,,,76313585,76314350
11802,11802,4,,,,,,76313595,76314352
11802,11802,4,,,,,,76313607,76314355
11802,11802,4,,,,,,76313621,76314358
11802,11802,4,,,,,,76313624,76314359
11802,11802,4,,,,,,76698949,76700079
11802,11802,4,,,,,,76699076,76700085
11802,11802,4,,,,,,76698960,76700081
11802,11802,4,,,,,,76698968,76700088
11802,11802,4,,,,,,76698953,76700083
11802,11802,4,,,,,,76698961,76700082
11802,11802,4,,,,,,76698971,76700087
11802,11802,4,,,,,,76700721,76700724
11802,11802,4,,,,,,76700723,76700797
11802,11802,4,,,,,,76698942,76700084
11802,11802,4,,,,,,76698952,76700086
11802,11802,4,,,,,,76698964,76700089
11802,11802,4,,,,,,76699078,76700092
11802,11802,4,,,,,,76699081,76700093
11802,11802,4,,,,,,76572390,76573372
11802,11802,4,,,,,,76572363,76573367
11802,11802,4,,,,,,76572374,76573368
11802,11802,4,,,,,,76572382,76573375
11802,11802,4,,,,,,76572367,76573370
11802,11802,4,,,,,,76572375,76573369
11802,11802,4,,,,,,76572384,76573374
11802,11802,4,,,,,,76573998,76574001
11802,11802,4,,,,,,76574000,76574072
11802,11802,4,,,,,,76572356,76573371
11802,11802,4,,,,,,76572366,76573373
11802,11802,4,,,,,,76572378,76573376
11802,11802,4,,,,,,76572393,76573378
11802,11802,4,,,,,,76572392,76573379
11802,11802,4,,,,,,76675566,76676548
11802,11802,4,,,,,,76675539,76676543
11802,11802,4,,,,,,76675550,76676544
11802,11802,4,,,,,,76675558,76676551
11802,11802,4,,,,,,76675543,76676546
11802,11802,4,,,,,,76675551,76676545
11802,11802,4,,,,,,76675560,76676550
11802,11802,4,,,,,,76677174,76677177
11802,11802,4,,,,,,76677176,76677248
11802,11802,4,,,,,,76675532,76676547
11802,11802,4,,,,,,76675542,76676549
11802,11802,4,,,,,,76675554,76676552
11802,11802,4,,,,,,76675569,76676554
11802,11802,4,,,,,,76675568,76676555
11802,11802,4,,,,,,76316669,76317422
11802,11802,4,,,,,,76316696,76317428
11802,11802,4,,,,,,76316680,76317424
11802,11802,4,,,,,,76316688,76317431
11802,11802,4,,,,,,76316673,76317426
11802,11802,4,,,,,,76316681,76317425
11802,11802,4,,,,,,76316690,76317430
11802,11802,4,,,,,,76317882,76317885
11802,11802,4,,,,,,76317884,76317906
11802,11802,4,,,,,,76316662,76317427
11802,11802,4,,,,,,76316672,76317429
11802,11802,4,,,,,,76316684,76317432
11802,11802,4,,,,,,76316698,76317435
11802,11802,4,,,,,,76316701,76317436
11802,11802,4,,,,,,75203852,75204882
11802,11802,4,,,,,,75203879,75204888
11802,11802,4,,,,,,75203863,75204884
11802,11802,4,,,,,,75203871,75204891
11802,11802,4,,,,,,75203856,75204886
11802,11802,4,,,,,,75203864,75204885
11802,11802,4,,,,,,75203873,75204890
11802,11802,4,,,,,,75205524,75205527
11802,11802,4,,,,,,75205526,75205600
11802,11802,4,,,,,,75203845,75204887
11802,11802,4,,,,,,75203855,75204889
11802,11802,4,,,,,,75203867,75204892
11802,11802,4,,,,,,75203881,75204895
11802,11802,4,,,,,,75203884,75204896
13,13,4,,,,,,75180035_1,75180035_2
13,13,4,,,,,,76303013_1,76303013_2
1618,1618,4,,,,,,75727741,75727722
1618,1618,4,,,,,,75727745,75727744
1618,1618,4,,,,,,75727733,75727742
1618,1618,4,,,,,,75727748,75727746
1618,1618,4,,,,,,75727752,75727747
1618,1618,4,,,,,,75727757,75727756
1618,1618,4,,,,,,75727734,75727743
1618,1618,4,,,,,,75727755,75727754
1618,1618,4,,,,,,75727725,75727726
1618,1618,4,,,,,,75727723,75727728
1618,1618,4,,,,,,75727727,75727729
1618,1618,4,,,,,,75727724,75727731
1618,1618,4,,,,,,75727750,75727753
1618,1618,4,,,,,,75727749,75727751
1618,1618,4,,,,,,75727735,75727730
1618,1618,4,,,,,,75727732,75727737
1618,1618,4,,,,,,75774598,75774483
1618,1618,4,,,,,,75774507,75774470
1618,1618,4,,,,,,75774668,75774667
1618,1618,4,,,,,,75774589,75774496
1618,1618,4,,,,,,75774488,75774938
1618,1618,4,,,,,,75774937,75774500
1618,1618,4,,,,,,75774495,75774485
1618,1618,4,,,,,,75774942,75774480
1618,1618,4,,,,,,75774489,75774497
1618,1618,4,,,,,,75774484,75774932
1618,1618,4,,,,,,75774936,75774933
1618,1618,4,,,,,,75774594,75774492
1618,1618,4,,,,,,75774494,75774604
1618,1618,4,,,,,,75774486,75774499
1618,1618,4,,,,,,75774473,75774490
